target_id	length	eff_length	est_counts	tpm
rna-NM_001178950.1	1263	1064	271	25.4039
rna-NM_001178951.3	1587	1388	114.484	8.22671
rna-NM_001180858.1	1593	1394	117.534	8.40955
rna-NM_001178952.2	1329	1130	449	39.6315
rna-NM_001178953.3	753	554	126	22.6847
rna-NM_001178954.1	657	458	596	129.794
rna-NM_001178955.1	1518	1319	236	17.846
rna-NM_001178956.3	1674	1475	3084	208.543
rna-YNCE0015C	82	3.75521	0	0
rna-NM_001178957.1	558	359	103.275	28.6929
rna-NM_001178958.1	486	287	3013	1047.1
rna-NM_001178959.3	1764	1565	558	35.5625
rna-NM_001178960.1	2592	2393	253	10.5451
rna-NM_001178961.1	2667	2468	22	0.8891
rna-NM_001178962.3	381	182	125	68.5033
rna-NM_001178963.1	390	191	523	273.112
rna-NM_001178964.2	1563	1364	18	1.31623
rna-NM_001178965.3	408	209	1188.55	567.212
rna-NM_001184512.1	258	59.1108	239	403.277
rna-NM_001178966.2	2787	2588	106	4.08521
rna-YNCE0016C	73	3.5471	0	0
rna-NM_001178967.3	909	710	54	7.58592
rna-NM_001178968.1	2067	1868	98	5.23265
rna-NM_001178969.1	1536	1337	120	8.95205
rna-NM_001184548.3	165	8.64817	0	0
rna-NM_001178970.1	633	434	1977	454.349
rna-NM_001178971.1	1884	1685	1875	110.988
rna-NR_132168.1	551	352	949	268.903
rna-NM_001178972.3	1410	1211	922.108	75.947
rna-NM_001178973.1	1665	1466	279	18.982
rna-NM_001178974.1	858	659	453	68.5623
rna-NM_001270744.1	387	188	272	144.306
rna-NM_001178976.3	522	323	1	0.308795
rna-NM_001178977.1	1731	1532	268	17.4481
rna-NM_001178978.1	1731	1532	149	9.70064
rna-NM_001180032.3	249	50.3754	78	154.436
rna-NM_001178979.3	2013	1814	1155	63.5064
rna-NM_001178980.1	1395	1196	152	12.6761
rna-NM_001178981.1	1524	1325	333	25.0669
rna-NM_001178982.3	2304	2105	1093	51.7894
rna-NM_001178983.3	378	179	314	174.964
rna-NM_001178984.1	4293	4094	230	5.60342
rna-NM_001180860.1	414	215	61	28.2986
rna-NM_001178985.3	618	419	1124	267.562
rna-NM_001178986.3	1203	1004	1076	106.894
rna-NM_001178987.1	1539	1340	652	48.5306
rna-YNCE0018W	72	3.52559	0	0
rna-NM_001178989.1	2265	2066	383	18.4902
rna-NM_001178990.3	957	758	784	103.162
rna-NM_001178991.3	753	554	518	93.2595
rna-NM_001178992.1	1293	1094	994	90.6237
rna-NM_001178993.1	603	404	1140.08	281.466
rna-NM_001178994.3	1929	1730	1532	88.3254
rna-NM_001178995.3	627	428	131	30.5281
rna-NM_001178996.1	4176	3977	771	19.3362
rna-NM_001178997.1	909	710	2	0.28096
rna-NM_001178998.3	1098	899	73	8.09909
rna-NM_001179000.1	3342	3143	298	9.45681
rna-NM_001179001.1	3282	3083	53	1.71465
rna-NM_001179002.3	564	365	641	175.161
rna-NM_001179003.3	2121	1922	43	2.23145
rna-NM_001179004.1	3123	2924	495	16.885
rna-NM_001179005.1	576	377	266	70.3741
rna-NM_001179006.3	825	626	534	85.0824
rna-NM_001179007.3	414	215	1171.23	543.345
rna-NM_001179008.1	1104	905	61	6.72286
rna-NM_001179009.1	1347	1148	709	61.5995
rna-NM_001179010.3	735	536	750	139.563
rna-NM_001179011.3	345	146	399	272.579
rna-NM_001179012.1	1482	1283	865	67.2454
rna-NM_001179013.1	1575	1376	186	13.4824
rna-NM_001179014.3	1722	1523	535	35.037
rna-NM_001179015.3	2430	2231	1364	60.98
rna-NM_001179016.1	786	587	275	46.727
rna-NM_001179017.1	1074	875	26	2.96373
rna-NM_001179018.3	612	413	84	20.2863
rna-NM_001179019.3	3429	3230	626	19.3306
rna-NM_001179020.1	1332	1133	105	9.24341
rna-NM_001179021.1	360	161	195.088	120.858
rna-NR_132169.1	186	12.4336	1	8.02189
rna-NM_001179022.3	5262	5063	89	1.75329
rna-NR_132170.1	92	4.02165	0	0
rna-NM_001179023.3	939	740	3104	418.372
rna-YNCE0021C	72	3.52559	0	0
rna-YNCE0022C	73	3.5471	0	0
rna-NM_001179024.1	537	338	148	43.6735
rna-NM_001348826.1	393	194	10	5.14128
rna-YNCE0023W	74	3.56892	0	0
rna-NM_001179026.1	1356	1157	1377	118.706
rna-NM_001179027.3	447	248	48	19.3047
rna-NR_132171.1	522	323	40	12.3518
rna-YNCE0025C	74	3.56892	0	0
rna-NM_001179028.4	5269	5070	187.871	3.69594
rna-NM_001184428.1	1323	1124	3.38733e-06	3.00582e-07
rna-NM_001184332.1	105	4.43819	0	0
rna-NM_001179029.3	681	482	149	30.8327
rna-NM_001179030.3	1671	1472	118	7.99553
rna-NM_001179031.1	1461	1262	1595	126.059
rna-NM_001179032.1	891	692	1033	148.891
rna-NM_001179033.3	1287	1088	1001	91.7652
rna-NM_001179034.3	2418	2219	962	43.2405
rna-NM_001179035.1	1215	1016	441	43.293
rna-NM_001348827.1	438	239	24.347	10.1606
rna-NM_001179036.1	282	83.0016	16.653	20.0114
rna-NM_001179037.3	1875	1676	190	11.3071
rna-NM_001179038.3	723	524	493	93.8401
rna-NM_001179039.1	1263	1064	35	3.28095
rna-NM_001179040.1	447	248	6172	2482.26
rna-YNCE0026W	74	3.56892	0	0
rna-NM_001179041.3	2739	2540	369	14.4899
rna-NM_001179042.3	1332	1133	357	31.4276
rna-NM_001179043.1	765	566	60	10.5732
rna-NM_001179044.1	1209	1010	175	17.2818
rna-NM_001179045.3	6504	6305	600	9.49159
rna-NM_001179046.3	1017	818	145	17.6802
rna-NM_001179047.1	2406	2207	84	3.79621
rna-YNCE0027C	72	3.52559	0	0
rna-NM_001179048.1	1722	1523	480	31.4351
rna-NM_001179049.3	429	230	733	317.87
rna-YNCE0028C	73	3.5471	0	0
rna-NM_001179050.4	5269	5070	57.7085	1.13528
rna-NM_001184429.1	1323	1124	51.972	4.61186
rna-NM_001179051.1	1002	803	583	72.4146
rna-NM_001179052.4	2265	2066	1238	59.7672
rna-NM_001179053.3	699	500	133	26.5311
rna-NM_001179054.1	4407	4208	459	10.8795
rna-NM_001179055.1	1734	1535	4950	321.64
rna-NM_001179056.3	4716	4517	577	12.7409
rna-NM_001179057.3	2556	2357	379	16.0381
rna-NM_001179058.1	1641	1442	205	14.1795
rna-NM_001179059.1	2391	2192	854	38.8589
rna-NM_001179060.3	678	479	45	9.37022
rna-NM_001179061.3	2337	2138	167	7.79079
rna-NM_001179062.1	6492	6293	678	10.746
rna-NM_001179063.1	1980	1781	246	13.7767
rna-NM_001179064.3	735	536	190	35.3559
rna-NM_001179065.3	900	701	449	63.8853
rna-NM_001184589.1	165	8.64817	0	0
rna-NM_001179066.1	3366	3167	253	7.96793
rna-NM_001179067.3	804	605	2116	348.846
rna-NM_001179068.3	1263	1064	7176	672.688
rna-NM_001179069.1	1005	806	73	9.0336
rna-NM_001179070.1	804	605	92	15.1672
rna-NM_001184517.3	258	59.1108	20	33.7471
rna-YNCE0029C	74	3.56892	0	0
rna-NM_001348828.1	324	125	5	3.98963
rna-NM_001179072.3	735	536	630	117.233
rna-NM_001179073.1	636	437	128	29.2147
rna-NM_001179074.1	2385	2186	224	10.2205
rna-NM_001179075.3	912	713	20	2.79778
rna-NM_001179076.3	921	722	26	3.59177
rna-NM_001179077.1	426	227	0	0
rna-NM_001348829.1	720	521	57	10.9121
rna-NM_001184633.1	300	101	1	0.987532
rna-NM_001179079.3	369	170	0	0
rna-NM_001179080.3	5046	4847	0	0
rna-NM_001184590.1	483	284	0	0
rna-NM_001179899.1	483	284	272.372	95.6572
rna-NM_001179900.1	528	329	62.8613	19.0573
rna-NM_001179901.1	1179	980	810.739	82.5141
rna-NM_001179902.1	309	110	0	0
rna-NM_001179903.1	525	326	0	0
rna-NM_001179905.1	1140	941	1100.65	116.663
rna-NM_001179906.1	678	479	0	0
rna-NM_001179907.1	669	470	9	1.90993
rna-NM_001179908.1	897	698	14	2.00053
rna-NM_001179909.1	1023	824	44.2714	5.35882
rna-YFL056C	1127	928	4.01274	0.431286
rna-NM_001179912.1	1677	1478	0	0
rna-NM_001179913.1	1941	1742	0	0
rna-NM_001179914.1	1776	1577	0	0
rna-NM_001179915.1	1398	1199	0	0
rna-NM_001179916.1	483	284	125	43.9
rna-NM_001179917.1	2577	2378	225	9.43721
rna-NM_001179918.1	1872	1673	395	23.5491
rna-NM_001179919.1	1338	1139	333	29.1604
rna-NM_001179920.1	2145	1946	36	1.84515
rna-NM_001179921.1	624	425	154	36.1414
rna-NM_001179922.1	765	566	738	130.051
rna-NM_001179923.1	906	707	901	127.11
rna-NM_001179924.1	2025	1826	1549	84.6104
rna-NM_001184549.1	192	14.0216	1	7.11337
rna-NM_001179925.1	1869	1670	742	44.316
rna-NM_001179926.1	1623	1424	54	3.78231
rna-NM_001179927.1	1128	929	8847	949.846
rna-NM_001179928.1	621	422	3295	778.782
rna-NM_001179929.1	1374	1175	1075	91.2522
rna-NR_132172.1	707	508	11	2.15974
rna-NM_001179930.1	4056	3857	431	11.1455
rna-NM_001179931.1	864	665	29	4.3496
rna-NM_001184310.1	369	170	19	11.1475
rna-NM_001179932.2	3222	3023	167	5.50999
rna-NM_001179933.1	5313	5114	105	2.04787
rna-NM_001179935.1	717	518	1196	230.29
rna-NM_001179936.1	1158	959	4157	432.349
rna-NM_001179937.1	1107	908	226	24.8254
rna-NM_001179938.1	870	671	244	36.2694
rna-NM_001179939.1	1494	1295	61	4.69822
rna-NM_001179940.2	1296	1097	55	5.00068
rna-NM_001179941.1	3090	2891	110	3.79505
rna-NM_001179942.1	2499	2300	522	22.6368
rna-NM_001179943.1	2391	2192	332	15.1067
rna-NM_001179944.2	1512	1313	642	48.7689
rna-NM_001179945.1	1533	1334	419	31.3279
rna-NM_001179946.1	369	170	23	13.4943
rna-NM_001348831.1	354	155	9	5.7914
rna-YNCF0002W	72	3.52559	0	0
rna-NM_001179948.1	1500	1301	4499	344.915
rna-NM_001180864.1	234	36.8813	30	81.1313
rna-NM_001179949.1	480	281	148	52.5325
rna-NM_001179950.1	1536	1337	2974	221.862
rna-NM_001348832.1	495	296	0	0
rna-NM_001179952.1	330	131	35999	27408.9
rna-NM_001179953.1	2079	1880	978	51.8864
rna-NM_001179954.1	447	248	0	0
rna-NM_001179955.1	1641	1442	11	0.760852
rna-NM_001180024.1	285	86.0009	28	32.4734
rna-NM_001179956.1	636	437	166	37.8878
rna-NM_001179957.1	2340	2141	462.725	21.5565
rna-NM_001179958.1	3678	3479	140	4.01371
rna-NM_001179959.1	6432	6233	1835	29.3638
rna-NM_001179961.1	648	449	1753	389.411
rna-NR_132173.1	443	244	21	8.58425
rna-NM_001179962.1	2487	2288	1226	53.445
rna-NM_001179963.1	2637	2438	78	3.19105
rna-YNCF0004C	74	3.56892	0	0
rna-NM_001184430.1	1317	1118	0	0
rna-NM_001180862.2	5314	5115	815.308	15.8982
rna-NM_001179964.1	1821	1622	373	22.9367
rna-NM_001179965.1	1329	1130	80	7.0613
rna-NM_001179966.1	615	416	459	110.051
rna-NM_001179967.1	2520	2321	533	22.9047
rna-NM_001179968.1	468	269	239	88.6173
rna-NM_001179969.1	921	722	1798	248.385
rna-NM_001179970.1	1347	1148	43	3.73594
rna-NM_001179971.1	1608	1409	1596	112.978
rna-YNCF0005C	73	3.5471	0	0
rna-NM_001179972.1	1062	863	83	9.59268
rna-NM_001179973.1	666	467	209	44.6377
rna-YNCF0006W	71	3.50437	0	0
rna-NM_001179974.1	2259	2060	551	26.6782
rna-NM_001179975.1	1500	1301	1794	137.537
rna-NM_001179976.1	513	314	461	146.435
rna-YNCF0007W	75	3.59105	0	0
rna-NM_001179977.1	609	410	12	2.91924
rna-NM_001184472.1	87	3.88332	0	0
rna-NM_001179978.1	2364	2165	183	8.43075
rna-NM_001179979.2	1341	1142	940	82.0984
rna-NM_001179980.1	2127	1928	2326	120.33
rna-NM_001179981.1	3702	3503	1277	36.36
rna-YNCF0008C	71	3.50437	0	0
rna-NM_001179982.1	588	389	1153	295.633
rna-NM_001179983.1	1092	893	220	24.5722
rna-NM_001179984.2	6837	6638	674.853	10.1402
rna-YNCF0009C	82	3.75521	0	0
rna-NM_001270745.1	699	500	51	10.1736
rna-NM_001179986.1	1503	1304	126	9.63753
rna-NM_001179987.3	2202	2003	112	5.57712
rna-NR_132174.1	515	316	0	0
rna-NM_001179988.1	1836	1637	11	0.670219
rna-NM_001180865.3	1380	1181	1634	137.999
rna-NM_001179990.1	1008	809	130	16.0276
rna-YNCF0011C	73	3.5471	0	0
rna-NM_001179991.3	510	311	1	0.32071
rna-NM_001179992.1	846	647	5	0.770794
rna-NM_001179993.3	1656	1457	89	6.09261
rna-YNCF0012C	75	3.59105	0	0
rna-NM_001179994.1	2037	1838	373	20.2412
rna-NM_001179995.3	3108	2909	223	7.64599
rna-NM_001179996.2	3513	3314	161	4.84559
rna-NM_001180030.3	765	566	837.017	147.5
rna-NR_132175.1	254	55.1953	0	0
rna-NM_001179997.1	870	671	0	0
rna-NM_001184311.3	180	11.1077	0	0
rna-NM_001184591.1	264	65.044	0	0
rna-NM_001179998.3	444	245	2512	1022.65
rna-NM_001179999.1	939	740	154	20.7569
rna-NM_001180000.3	345	146	77	52.603
rna-YNCF0014C	73	3.5471	0	0
rna-NM_001180001.1	375	176	58	32.8691
rna-NM_001180002.3	1674	1475	687	46.4555
rna-NM_001180003.1	2562	2363	311	13.1271
rna-NM_001180004.3	1533	1334	610	45.6086
rna-NM_001180005.2	3009	2810	2368	84.052
rna-NM_001180006.3	888	689	231	33.44
rna-NM_001180007.1	603	404	72	17.7756
rna-NM_001180008.3	714	515	239	46.2875
rna-NM_001180009.1	1446	1247	1349	107.899
rna-NM_001180010.3	930	731	129	17.6013
rna-NM_001180011.1	1086	887	140	15.7426
rna-NM_001180012.3	888	689	888	128.548
rna-NM_001180013.1	1989	1790	204	11.3671
rna-NM_001180014.3	372	173	1022	589.22
rna-NM_001180015.1	801	602	1657	274.536
rna-NM_001180016.3	1641	1442	156	10.7903
rna-NM_001180017.1	825	626	1312	209.041
rna-NM_001180018.3	1458	1259	3807	301.599
rna-NM_001348833.1	579	380	5	1.31238
rna-NM_001180021.1	1023	824	24	2.90507
rna-NM_001180022.3	456	257	5	1.94048
rna-NM_001181129.1	1143	944	175	18.4901
rna-NM_001181128.1	528	329	86	26.0721
rna-NM_001181127.1	363	164	7.07947	4.30556
rna-NM_001181126.1	231	34.449	5	14.4766
rna-NM_001181125.1	498	299	26.2385	8.75267
rna-NM_001184473.1	234	36.8813	2	5.40875
rna-NM_001181124.1	621	422	12	2.83623
rna-NM_001181123.1	1677	1478	204	13.7667
rna-NM_001181122.1	1149	950	202	21.208
rna-NM_001181121.1	1131	932	1577	168.767
rna-NM_001181120.1	900	701	218	31.0178
rna-NM_001181119.1	1461	1262	90	7.11305
rna-NM_001181118.1	1767	1568	1232	78.3678
rna-NM_001181117.1	3564	3365	203	6.01705
rna-NM_001181116.1	726	527	296	56.0214
rna-NM_001181115.1	2115	1916	109.475	5.69891
rna-NR_132176.1	1905	1706	7.52507	0.439951
rna-NM_001181114.1	1110	911	616	67.4427
rna-NM_001181113.1	594	395	32	8.08027
rna-NM_001181112.1	1164	965	124	12.8164
rna-NM_001181111.1	2127	1928	1752	90.6358
rna-NM_001181110.1	1677	1478	405	27.3309
rna-NM_001181109.1	1203	1004	133	13.2127
rna-NM_001181108.1	546	347	90	25.8694
rna-NM_001181107.1	3015	2816	78	2.76271
rna-NM_001181106.1	753	554	60	10.8023
rna-NM_001181104.1	2883	2684	479	17.8002
rna-NM_001181103.1	798	599	421	70.1016
rna-NM_001181102.1	2010	1811	32	1.7624
rna-NM_001181101.1	537	338	0	0
rna-NM_001181100.1	2409	2210	379	17.1049
rna-NM_001181099.1	2733	2534	478	18.8146
rna-NM_001181098.1	870	671	199	29.5804
rna-NM_001181097.1	573	374	858	228.817
rna-NM_001181096.1	444	245	22	8.95632
rna-NM_001181095.1	2457	2258	20	0.883444
rna-NM_001181094.1	1734	1535	1822	118.389
rna-NM_001181093.1	2877	2678	1529	56.9469
rna-NM_001181091.1	261	62.0706	140	224.965
rna-NM_001181092.1	372	173	60	34.5922
rna-YNCG0002C	74	3.56892	0	0
rna-NM_001181090.1	1014	815	29	3.54906
rna-NM_001181089.1	843	644	115	17.8109
rna-NM_001181088.1	1254	1055	328	31.0095
rna-NM_001181087.1	528	329	292	88.5238
rna-NM_001181086.1	867	668	896	133.784
rna-NM_001181085.1	363	164	321	195.224
rna-NM_001181084.1	1380	1181	1842	155.565
rna-NM_001181081.1	2418	2219	115	5.16908
rna-NM_001181080.1	1359	1160	1168	100.429
rna-NM_001181078.1	1194	995	51	5.11234
rna-NM_001181077.1	951	752	155	20.5583
rna-NM_001181076.1	1080	881	216	24.454
rna-NM_001181075.1	669	470	187	39.6841
rna-NM_001181074.1	1149	950	186	19.5282
rna-NM_001181073.2	1248	1049	1618	153.842
rna-NM_001181072.1	3108	2909	825	28.2868
rna-NM_001181071.1	4962	4763	1053	22.0506
rna-NM_001181070.1	2247	2048	14138	688.543
rna-YNCG0003C	72	3.52559	0	0
rna-NM_001270746.1	306	107	8	7.45726
rna-NM_001181068.1	2190	1991	301	15.0788
rna-YNCG0004W	73	3.5471	0	0
rna-NM_001181067.1	1503	1304	302	23.0995
rna-NM_001181066.1	3054	2855	112	3.91277
rna-YNCG0005W	73	3.5471	0	0
rna-NM_001181065.3	612	413	541	130.653
rna-NM_001181063.1	708	509	222	43.5019
rna-NM_001181062.2	4464	4265	1155	27.0107
rna-NM_001181061.1	1287	1088	202	18.5181
rna-NM_001181060.3	8019	7820	604	7.70377
rna-NM_001184677.1	243	44.7603	6	13.37
rna-NM_001181059.1	1359	1160	41	3.52532
rna-NR_132177.1	2223	2024	231.314	11.3989
rna-NM_001181058.1	312	113	0	0
rna-NM_001181057.3	1803	1604	191.686	11.9195
rna-NM_001181056.1	390	191	10720	5598.02
rna-NM_001181055.1	1581	1382	621	44.8184
rna-NM_001181054.1	360	161	2029.91	1257.55
rna-NM_001184593.3	141	6.28195	0	0
rna-NM_001181052.1	468	269	4447	1648.87
rna-NM_001181051.1	1740	1541	128	8.28477
rna-NM_001181050.1	1140	941	272	28.8305
rna-NM_001181049.3	1398	1199	168	13.9754
rna-NM_001181048.1	660	461	3	0.649072
rna-NM_001181046.1	1191	992	872	87.6754
rna-NM_001181045.1	2694	2495	429	17.1498
rna-NM_001181044.3	1683	1484	14	0.940951
rna-NM_001181043.1	2580	2381	610	25.5531
rna-NM_001181041.1	1665	1466	26	1.76894
rna-NM_001181040.1	1038	839	15	1.78321
rna-NM_001181039.3	801	602	79	13.0889
rna-NM_001181038.1	4587	4388	1585	36.0276
rna-NM_001181037.1	1419	1220	163	13.326
rna-NM_001181036.1	1695	1496	118	7.86726
rna-NM_001181035.3	1242	1043	8	0.76503
rna-YNCG0007C	73	3.5471	0	0
rna-NM_001181034.1	1281	1082	118	10.8775
rna-NM_001181033.1	333	134	35	26.0517
rna-NM_001181032.1	2853	2654	1094	41.114
rna-NM_001181031.3	678	479	609	126.81
rna-NM_001181029.1	1323	1124	488	43.3038
rna-NM_001181028.1	2697	2498	234	9.34321
rna-NM_001181027.1	900	701	5	0.711418
rna-NM_001181026.3	933	734	588	79.9014
rna-NM_001181025.1	1713	1514	686	45.193
rna-NM_001181024.1	1113	914	143	15.605
rna-YNCG0008W	82	3.75521	0	0
rna-NM_001181023.1	1539	1340	5	0.372167
rna-NM_001181022.3	1044	845	11	1.2984
rna-NM_001181021.1	3252	3053	8742	285.599
rna-NM_001181020.1	1131	932	163	17.4439
rna-NM_001181019.1	819	620	308	49.5487
rna-NM_001181018.3	1026	827	552	66.5743
rna-NM_001181016.1	3399	3200	225	7.01303
rna-NM_001181015.1	4470	4271	957	22.3489
rna-NM_001348834.1	306	107	9	8.38941
rna-NM_001181013.1	1131	932	143	15.3036
rna-NM_001181012.3	576	377	99.958	26.4453
rna-NM_001181011.1	936	737	238	32.2094
rna-NM_001181010.2	2106	1907	201	10.5128
rna-NM_001181009.1	2058	1859	81	4.34589
rna-NM_001181008.3	1242	1043	57	5.45084
rna-NM_001181007.1	1851	1652	160	9.66013
rna-NM_001181006.1	2733	2534	261	10.2732
rna-NM_001181005.1	3660	3461	547	15.7637
rna-NM_001181004.3	2409	2210	355	16.0217
rna-NM_001181003.1	1038	839	0	0
rna-NM_001181002.1	2670	2471	857	34.5924
rna-NM_001181001.1	963	764	356	46.4761
rna-NM_001181000.3	654	455	1896.68	415.772
rna-NM_001180999.1	1302	1103	632	57.1498
rna-NM_001180998.1	3795	3596	563	15.6157
rna-NM_001180996.1	4212	4013	588	14.6144
rna-NM_001180995.3	1380	1181	249	21.0292
rna-NM_001180994.2	1353	1154	279	24.1141
rna-NM_001180993.1	852	653	257	39.2548
rna-NM_001180992.1	384	185	137	73.8621
rna-NM_001180991.3	1143	944	77	8.13564
rna-NM_001180990.1	1803	1604	390	24.2512
rna-NM_001180989.2	1935	1736	184	10.5716
rna-NM_001180988.1	765	566	1285	226.443
rna-NM_001180987.3	1578	1379	2503	181.038
rna-NM_001180986.1	381	182	2530	1386.51
rna-NM_001180985.1	2304	2105	65	3.07988
rna-NM_001180984.1	1506	1307	125	9.5391
rna-YNCG0009C	72	3.52559	0	0
rna-NM_001348835.1	438	239	0	0
rna-NM_001180982.3	798	599	139	23.1452
rna-NM_001180981.1	1833	1634	353	21.5474
rna-NM_001180980.1	969	770	304	39.3782
rna-NM_001180979.1	2178	1979	418	21.067
rna-NM_001180978.3	2007	1808	39	2.15149
rna-NM_001180977.1	1551	1352	373	27.5172
rna-NM_001180976.1	1392	1193	378	31.6027
rna-NM_001180975.1	1875	1676	143	8.5101
rna-NM_001180973.3	423	224	132	58.7758
rna-NM_001180972.1	1941	1742	50	2.86282
rna-NM_001180971.1	450	251	420	166.897
rna-NM_001180970.1	1131	932	1921	205.582
rna-NM_001180969.3	1461	1262	201	15.8858
rna-NM_001180968.1	450	251	1159	460.556
rna-NM_001180966.1	648	449	70	15.5498
rna-NM_001180965.1	1050	851	618	72.4322
rna-NM_001180964.3	1923	1724	199	11.513
rna-NR_132178.1	268	69.0226	47	67.9171
rna-NM_001180963.1	738	539	454	84.0117
rna-YNCG0011W	72	3.52559	0	0
rna-NM_001180962.1	1449	1250	104	8.29843
rna-NM_001180961.1	831	632	1060	167.287
rna-YNCG0012W	72	3.52559	0	0
rna-NM_001180960.3	1734	1535	560	36.3875
rna-NM_001180959.1	3348	3149	264	8.36188
rna-NM_001180958.1	2754	2555	198	7.72942
rna-NM_001180957.1	3954	3755	223	5.92336
rna-NM_001180956.3	987	788	424	53.6676
rna-NM_001180955.1	1266	1067	252	23.5564
rna-NM_001180954.1	363	164	4	2.4327
rna-NM_001348836.1	366	167	8.69742	5.19454
rna-NR_132179.1	245	46.6066	13.3026	28.4683
rna-NM_001180952.1	414	215	795	368.809
rna-NM_001180951.3	2250	2051	457	22.2241
rna-NM_001180950.1	825	626	96	15.2957
rna-NM_001180949.1	1683	1484	601	40.3937
rna-NM_001180948.1	2415	2216	235	10.5772
rna-NM_001180947.3	1146	947	327	34.4406
rna-NM_001180946.1	963	764	39	5.09148
rna-NM_001180945.1	393	194	1093	561.942
rna-NM_001180944.1	657	458	113	24.6085
rna-NM_001180943.3	1572	1373	355	25.7888
rna-NM_001180942.1	1692	1493	1457	97.3358
rna-NM_001180941.1	735	536	1419.8	264.202
rna-NR_132180.1	89	3.93736	0	0
rna-NR_132181.1	96	4.14046	0	0
rna-NM_001180940.1	1164	965	14	1.44702
rna-NM_001180938.3	2502	2303	1137	49.2424
rna-NM_001180936.1	2073	1874	156	8.30286
rna-NM_001180935.1	369	170	19	11.1475
rna-NM_001180933.1	585	386	79	20.4133
rna-NM_001180932.3	1155	956	56	5.84256
rna-NM_001180931.1	1974	1775	403	22.6454
rna-NM_001180930.1	1512	1313	146	11.0908
rna-NM_001180929.1	1686	1487	27	1.81103
rna-NM_001180928.4	1113	914	15	1.63688
rna-NM_001180927.1	3537	3338	9711.32	290.178
rna-NM_001180926.1	744	545	28	5.1243
rna-NM_001180925.1	1926	1727	111	6.41067
rna-NM_001180924.4	1476	1277	1203	93.961
rna-NM_001180923.1	519	320	156	48.6236
rna-NM_001180922.1	864	665	130	19.4982
rna-NM_001180921.2	1584	1385	1092	78.6404
rna-NM_001180920.3	1533	1334	46312	3462.67
rna-NM_001180919.1	417	218	259	118.499
rna-YNCG0016C	72	3.52559	0	0
rna-NM_001180918.1	714	515	5.35475	1.03706
rna-NM_001180916.1	705	506	45.2941	8.92821
rna-YNCG0017W	72	3.52559	0	0
rna-NM_001180915.3	822	623	102	16.33
rna-NM_001180914.1	2745	2546	279	10.93
rna-NM_001180913.1	1218	1019	3418	334.557
rna-NM_001180912.1	609	410	380	92.4427
rna-YNCG0018C	74	3.56892	0	0
rna-NM_001180910.3	1629	1430	1179	82.2339
rna-NM_001180909.1	891	692	130	18.7374
rna-NM_001180908.1	930	731	437	59.6262
rna-NM_001184550.1	183	11.741	0	0
rna-NM_001184647.4	465	266	319	119.614
rna-NM_001180905.1	1029	830	501	60.205
rna-YNCG0019W	82	3.75521	0	0
rna-NM_001180904.1	1047	848	45	5.29285
rna-NM_001180903.1	1443	1244	279	22.3695
rna-NM_001180902.3	651	452	4489	990.567
rna-NM_001180901.1	2730	2531	563	22.1865
rna-NM_001180900.1	1515	1316	28	2.12214
rna-NM_001348837.1	366	167	0	0
rna-NM_001180898.2	645	446	4	0.894536
rna-NM_001180897.3	264	65.044	3	4.60031
rna-NM_001180896.1	468	269	1170.27	433.918
rna-NM_001180895.1	318	119	440	368.79
rna-NM_001180894.1	363	164	54	32.8415
rna-YNCG0020C	73	3.5471	0	0
rna-NM_001180893.3	1629	1430	96	6.69589
rna-NM_001180892.1	2502	2303	152	6.58298
rna-NM_001180891.1	2124	1925	507	26.2694
rna-NM_001180890.1	1194	995	417	41.8009
rna-NM_001180888.3	1908	1709	534	31.1654
rna-NM_001180887.1	2157	1958	264	13.4482
rna-NM_001180886.1	2283	2084	514	24.6002
rna-NM_001180885.1	708	509	274	53.6915
rna-NM_001180884.3	837	638	622	97.2395
rna-NM_001180883.1	555	356	158	44.267
rna-NM_001180882.1	1512	1313	163	12.3821
rna-NM_001180881.1	3246	3047	83	2.71693
rna-NM_001180880.3	393	194	2	1.02826
rna-NM_001180879.1	2667	2468	723	29.219
rna-NM_001180878.1	3207	3008	463	15.3524
rna-NM_001180877.1	1422	1223	204	16.6371
rna-NM_001180876.3	759	560	2049	364.944
rna-NM_001180875.1	525	326	245	74.9586
rna-NM_001180874.1	2340	2141	599	27.9051
rna-NM_001180873.1	2757	2558	5510.04	214.846
rna-NM_001184592.3	87	3.88332	0	0
rna-NM_001348838.1	378	179	46	25.6317
rna-NM_001184634.1	111	4.6639	0	0
rna-NM_001180871.1	3522	3323	8013	240.513
rna-NM_001180870.1	840	641	1337	208.04
rna-NM_001180869.3	1254	1055	465	43.9616
rna-NM_001180868.1	1701	1502	518	34.398
rna-NM_001180867.1	651	452	388	85.6182
rna-NM_001180866.1	1050	851	199	23.3236
rna-NM_001181130.3	747	548	316	57.5148
rna-NM_001181131.1	1431	1232	506	40.965
rna-NM_001181132.1	2235	2036	460	22.5348
rna-NM_001181133.1	1389	1190	114	9.555
rna-NM_001181134.3	1203	1004	1041	103.417
rna-NM_001181135.1	756	557	91	16.2952
rna-NM_001181136.1	972	773	317	40.9028
rna-NM_001181137.1	255	56.1701	3963	7037.07
rna-NM_001181138.3	1956	1757	585	33.2091
rna-NM_001181139.1	1188	989	385	38.8273
rna-NM_001181141.1	1182	983	291	29.5265
rna-NM_001181142.1	1863	1664	429	25.7144
