target_id	length	eff_length	est_counts	tpm
rna-NM_001180693.1	2529	2330	17291.5	659.521
rna-NM_001180694.3	1899	1700	169	8.83465
rna-NM_001180695.3	1668	1469	253	15.3056
rna-NM_001180696.1	1449	1250	2563	182.218
rna-NM_001180697.1	1965	1766	167	8.40383
rna-NM_001180698.3	1911	1712	650	33.7413
rna-YNCD0027C	72	3.52559	0	0
rna-NM_001180699.3	699	500	423	75.1834
rna-NM_001180700.1	1014	815	131	14.2845
rna-NM_001180701.1	1371	1172	217	16.4545
rna-NM_001180702.3	1287	1088	3087	252.15
rna-NM_001180703.3	2835	2636	617	20.8013
rna-NM_001180705.1	441	242	373	136.976
rna-NM_001180706.1	1932	1733	221	11.333
rna-NM_001180707.3	666	467	475	90.3917
rna-NM_001180708.3	1023	824	201	21.6781
rna-NM_001180710.1	1470	1271	3	0.209762
rna-NM_001180711.1	1611	1412	47	2.95811
rna-NM_001180712.3	516	317	122	34.2021
rna-NM_001180713.3	792	593	544	81.526
rna-NM_001180714.1	4590	4391	682	13.803
rna-NM_001180715.1	3870	3671	135	3.26814
rna-NM_001180716.3	645	446	349	69.5412
rna-NM_001180717.3	2715	2516	335	11.8328
rna-NM_001180718.1	720	521	10	1.70574
rna-NM_001180719.1	1026	827	680	73.0727
rna-NM_001180720.3	708	509	197	34.3954
rna-NM_001180722.4	1089	890	27	2.69603
rna-NM_001180723.1	1125	926	136	13.0521
rna-NM_001180724.1	2580	2381	268	10.0029
rna-NM_001180726.3	498	299	1753.9	521.297
rna-NM_001180727.3	1899	1700	194	10.1416
rna-YNCD0028W	83	3.78007	0	0
rna-NM_001180728.1	5409	5210	265	4.52022
rna-NM_001180729.1	2853	2654	300	10.0455
rna-NM_001180730.3	2448	2249	276	10.9061
rna-NM_001180731.3	1230	1031	1098	94.6445
rna-NM_001180732.1	279	80.003	341	378.791
rna-NM_001180733.1	1878	1679	436	23.0774
rna-NM_001180735.3	1182	983	1773	160.29
rna-NM_001180736.3	786	587	191	28.9166
rna-NM_001180737.1	825	626	1783	253.121
rna-NM_001180738.1	2970	2771	321	10.2949
rna-NM_001180740.3	1245	1046	5716	485.638
rna-NM_001180742.3	1605	1406	406	25.6621
rna-NM_001180743.1	987	788	642	72.4037
rna-NM_001180744.1	2133	1934	822	37.7717
rna-NM_001180745.3	423	224	9	3.57064
rna-NM_001180746.3	1113	914	99	9.62589
rna-NM_001180747.1	1044	845	144	15.1446
rna-NM_001180748.1	1749	1550	124	7.10954
rna-NM_001180749.3	546	347	177	45.331
rna-NM_001180751.3	4263	4064	349	7.63174
rna-NM_001180752.1	2064	1865	412	19.6323
rna-YNCD0029C	73	3.5471	0	0
rna-NM_001180754.1	909	710	2	0.250336
rna-NM_001180755.3	411	212	1611.42	675.5
rna-NM_001180756.3	1305	1106	240	19.2845
rna-NM_001180757.1	1323	1124	83	6.56241
rna-NM_001180758.1	441	242	1438.88	528.399
rna-NM_001180759.3	1062	863	21	2.16252
rna-NM_001180760.3	2025	1826	2020	98.311
rna-NM_001180761.1	591	392	134	30.3788
rna-NM_001180762.1	564	365	783	190.643
rna-NM_001180764.3	1902	1703	766	39.9729
rna-NM_001180765.3	9807	9608	1033	9.55474
rna-NM_001180766.1	1992	1793	646	32.0187
rna-NM_001180767.1	1125	926	104	9.981
rna-NM_001180768.3	966	767	379	43.9132
rna-NM_001180769.3	111	4.6639	0	0
rna-NM_001184679.1	243	44.7603	221	438.784
rna-NM_001180770.1	444	245	471	170.847
rna-NM_001180771.3	1560	1361	1206	78.7482
rna-NM_001180772.3	4308	4109	501	10.8356
rna-NM_001180773.1	1239	1040	344	29.3952
rna-NM_001180774.1	2697	2498	567	20.1717
rna-NM_001180776.3	675	476	428	79.9077
rna-NM_001180777.3	528	329	203	54.8342
rna-NM_001180778.2	1509	1310	463	31.4095
rna-NM_001180779.1	411	212	1098	460.276
rna-NR_132161.1	124	5.2474	0	0
rna-NM_001180780.3	852	653	148	20.1419
rna-NM_001180781.3	1410	1211	539	39.5545
rna-NM_001180783.1	2631	2432	1609	58.7955
rna-NM_001180784.1	675	476	904	168.777
rna-NM_001180785.3	1902	1703	1094	57.0893
rna-NM_001180786.3	597	398	244	54.4827
rna-NM_001180787.1	1665	1466	497	30.1283
rna-NM_001180788.1	972	773	275	31.6159
rna-NM_001180789.3	1701	1502	909	53.7831
rna-NM_001180790.3	408	209	119	50.6002
rna-NM_001180791.1	1329	1130	2784	218.949
rna-NM_001180792.1	1926	1727	279	14.357
rna-NM_001180793.3	2388	2189	906	36.7819
rna-NM_001180794.3	690	491	900	162.897
rna-NM_001180795.1	627	428	539	111.917
rna-NM_001180796.1	1602	1403	23	1.45687
rna-NM_001180797.3	885	686	66	8.55011
rna-NM_001180798.3	2301	2102	401	16.9537
rna-NM_001180800.1	951	752	911	107.659
rna-NM_001180801.1	372	173	65	33.3902
rna-NM_001180802.3	1086	887	1311	131.35
rna-NM_001180803.3	3036	2837	327	10.2433
rna-NM_001180804.1	1971	1772	237	11.886
rna-NM_001180805.1	1755	1556	9952	568.398
rna-NM_001180806.3	1152	953	535	49.8899
rna-NM_001180807.3	2244	2045	144	6.25779
rna-NM_001180808.1	267	68.0268	966.063	1262.05
rna-NM_001180809.1	1566	1367	63	4.09566
rna-NM_001180810.3	1155	956	2699.07	250.905
rna-NM_001180811.3	825	626	36	5.11069
rna-NM_001180812.1	384	185	11	5.28412
rna-NM_001180813.2	2526	2327	1134	43.308
rna-NM_001180814.3	1827	1628	88	4.80375
rna-YNCD0031C	82	3.75521	0	0
rna-NM_001180815.3	3429	3230	426	11.7208
rna-NM_001180816.1	1992	1793	480.083	23.7951
rna-NM_001180818.1	306	107	643	534.046
rna-NM_001180819.3	402	203	364	159.352
rna-NM_001180820.3	564	365	286	69.6346
rna-NM_001180821.1	432	233	2115	806.689
rna-NM_001180822.1	1452	1253	109	7.73085
rna-NM_001180823.3	1344	1145	150	11.6423
rna-NM_001180824.3	1503	1304	2884	196.548
rna-NM_001180825.1	1119	920	931	89.9319
rna-NM_001180826.1	1554	1355	218	14.2978
rna-NM_001180827.3	408	209	310	131.816
rna-NM_001180828.3	2319	2120	147	6.16216
rna-NM_001180830.1	1509	1310	13	0.881909
rna-NM_001180831.1	1473	1274	6	0.418537
rna-NM_001180832.3	1449	1250	133	9.45569
rna-NM_001184632.3	90	3.96502	0	0
rna-NM_001184631.1	201	17.0167	1553	8110.53
rna-NM_001348819.1	330	131	0	0
rna-NM_001184329.1	240	42.049	188	397.333
rna-NM_001180835.4	1320	1121	336	26.637
rna-NR_132162.1	550	351	41	10.3807
rna-NM_001180836.3	1272	1073	6	0.496939
rna-NM_001180837.1	384	185	4778	2295.23
rna-NM_001180838.1	978	779	849	96.855
rna-NM_001180839.3	1104	905	199	19.5414
rna-NM_001180840.3	1158	959	350	32.434
rna-NM_001180841.1	714	515	1925	332.181
rna-NM_001180842.1	1587	1388	57	3.64953
rna-NM_001180844.3	1710	1511	117	6.88134
rna-NM_001180846.3	729	530	96	16.0971
rna-NM_001180847.1	1512	1313	455	30.7963
rna-NM_001180848.1	540	341	80	20.8491
rna-NM_001180849.4	1035	836	52	5.52775
rna-NM_001180850.3	363	164	0	0
rna-NM_001180853.1	5391	5192	233.542	3.99744
rna-NM_001184302.1	3834	3635	512.168	12.5216
rna-NM_001180855.1	651	452	0	0
rna-NM_001178891.1	651	452	11.244	2.21072
rna-NM_001178890.1	369	170	0	0
rna-NM_001178888.1	324	125	263	186.981
rna-NM_001178887.1	696	497	27	4.82791
rna-NM_001178886.1	1491	1292	586	40.3076
rna-NM_001178885.1	1509	1310	113.333	7.68844
rna-NM_001178884.1	1695	1496	15.2331	0.904919
rna-NM_001270743.1	333	134	75	49.7403
rna-NM_001178882.1	588	389	45	10.2805
rna-NM_001178881.2	486	287	569	176.19
rna-NM_001178880.3	1887	1688	1968	103.611
rna-NM_001178879.1	1443	1244	109	7.78678
rna-NM_001178878.1	1773	1574	1151	64.9864
rna-NM_001178877.3	1848	1649	152	8.19171
rna-NM_001178876.1	3003	2804	190	6.02181
rna-NM_001178875.1	1908	1709	12587	654.534
rna-NM_001180854.3	225	29.9375	30	89.055
rna-NM_001395033.1	309	110	8	6.46322
rna-NM_001178873.1	1674	1475	387	23.3169
rna-NM_001178872.1	702	503	23	4.06361
rna-NM_001178871.3	1206	1007	324	28.5935
rna-NM_001178870.1	3069	2870	416	12.8814
rna-NR_132163.1	171	9.50903	0	0
rna-NM_001178869.1	498	299	2154.1	640.245
rna-NM_001178868.3	2202	2003	99	4.39244
rna-NM_001178867.1	1530	1331	800	53.4151
rna-NM_001178866.1	771	572	1244	193.275
rna-NM_001178865.3	1182	983	312	28.2067
rna-NR_132164.1	82	3.75521	0	0
rna-NR_132165.1	91	3.99311	0	0
rna-YNCE0004C	71	3.50437	0	0
rna-NM_001178864.1	363	164	9.1921	4.98107
rna-NM_001178863.1	459	260	44	15.0394
rna-NM_001178862.3	1413	1214	404	29.5743
rna-NM_001178861.1	1164	965	983	90.527
rna-NM_001178859.1	501	302	630	185.39
rna-NM_001178858.3	2871	2672	649	21.5854
rna-NM_001178857.1	1557	1358	843	55.167
rna-NM_001178856.1	1488	1289	154	10.6174
rna-NM_001178855.3	1404	1205	461	33.999
rna-NM_001178854.1	342	143	167	103.784
rna-NM_001178853.1	684	485	186	34.0818
rna-NM_001178852.3	1197	998	1400	124.666
rna-NM_001178851.1	1503	1304	133	9.06412
rna-NM_001178850.1	501	302	28	8.23954
rna-NM_001178849.3	474	275	6140.98	1984.53
rna-NM_001178848.1	420	221	170	68.361
rna-YNCE0005W	82	3.75521	0	0
rna-NM_001178847.1	2916	2717	478	15.6347
rna-NM_001178846.3	3648	3449	692	17.8305
rna-NM_001178845.1	1935	1736	172	8.80502
rna-NM_001178844.1	939	740	74	8.88693
rna-NM_001348820.1	462	263	19	6.42021
rna-YNCE0006W	72	3.52559	0	0
rna-NM_001178842.3	483	284	1904	595.8
rna-NM_001178841.1	381	182	101	49.3176
rna-NM_001178840.1	3567	3368	179	4.72316
rna-NM_001178839.3	648	449	3979	787.552
rna-NM_001178838.1	2049	1850	104	4.9959
rna-NM_001178837.1	4380	4181	202	4.29361
rna-NM_001178836.3	804	605	471	69.1858
rna-NM_001184349.1	264	65.044	232	316.981
rna-NR_132166.1	369	170	49	25.6153
rna-NM_001178835.1	1683	1484	456	27.3075
rna-NM_001178834.3	804	605	109	16.0112
rna-NM_001178833.1	840	641	92	12.755
rna-NM_001180029.1	132	5.68809	0	0
rna-NM_001178832.3	1014	815	349	38.0557
rna-NM_001178831.1	1482	1283	103	7.13448
rna-NM_001178830.1	1656	1457	948	57.823
rna-NM_001348821.1	306	107	3	2.49166
rna-NM_001178828.3	1737	1538	512	29.5846
rna-YNCE0008C	72	3.52559	0	0
rna-NM_001178827.1	657	458	2103	408.061
rna-NM_001178826.1	2115	1916	8895	412.574
rna-YNCE0009C	73	3.5471	0	0
rna-NM_001348822.1	408	209	5	2.12606
rna-YNCE0010W	72	3.52559	0	0
rna-NM_001178824.3	846	647	15511	2130.53
rna-NM_001348823.1	381	182	5	2.44146
rna-NM_001178822.1	2001	1802	490.388	24.1845
rna-NM_001178821.1	1008	809	507	55.6944
rna-NM_001178820.3	849	650	543	74.24
rna-NM_001178819.1	1029	830	83	8.88693
rna-NM_001178818.1	336	137	88	57.0839
rna-NM_001178817.3	1293	1094	1570	127.536
rna-NM_001178816.1	678	479	239	44.3419
rna-NM_001178892.1	2289	2090	404	17.1786
rna-NM_001178893.3	696	497	663	118.552
rna-NM_001178894.1	1290	1091	2057	167.556
rna-NM_001178895.1	696	497	1781	318.463
rna-NM_001178896.3	1893	1694	240	12.5907
rna-NM_001178897.1	1563	1364	939	61.1791
rna-NM_001178898.1	1557	1358	179	11.714
rna-NM_001180857.3	546	347	544	139.322
rna-NR_132167.1	160	8.03036	0	0
rna-NM_001178899.1	4011	3812	526	12.2627
rna-NM_001178900.1	378	179	1174	582.863
rna-NM_001178901.3	705	506	812	142.612
rna-NM_001178902.1	765	566	9	1.41312
rna-YNCE0012W	72	3.52559	0	0
rna-NM_001178903.1	597	398	1429	319.081
rna-NM_001178904.3	3438	3239	443	12.1547
rna-NM_001178905.1	1620	1421	411.084	25.7092
rna-NM_001184456.1	462	263	10.9162	3.68866
rna-NM_001178906.3	2235	2036	2687	117.285
rna-NM_001178907.1	1035	836	99	10.524
rna-NM_001178908.1	2286	2087	770	32.7884
rna-NM_001178909.3	666	467	305	58.041
rna-NM_001178910.1	1434	1235	128	9.21074
rna-NM_001180031.1	267	68.0268	512	668.87
rna-NM_001178911.3	1350	1151	3572	275.796
rna-NM_001178912.1	1572	1373	4381	283.566
rna-NM_001178913.1	2064	1865	302	14.3906
rna-NM_001178914.3	861	662	2389	320.708
rna-NM_001178915.1	2772	2573	2825	97.5732
rna-NM_001178916.1	1584	1385	1418	90.9868
rna-YNCE0013W	72	3.52559	0	0
rna-NM_001178917.3	831	632	5468	768.888
rna-NM_001178918.1	1254	1055	539	45.4034
rna-NM_001178919.1	1185	986	70	6.30918
rna-NM_001178920.3	591	392	308	69.8259
rna-NM_001178921.1	462	263	977	330.134
rna-NM_001178922.1	672	473	559	105.027
rna-NM_001178923.3	2631	2432	114	4.16575
rna-NM_001178924.1	3231	3032	416	12.1931
rna-NM_001178925.1	558	359	34	8.41659
rna-NM_001178926.3	438	239	975	362.542
rna-NM_001178927.1	1833	1634	2305	125.363
rna-NM_001178928.1	966	767	950	110.073
rna-NM_001178929.3	1395	1196	129	9.5854
rna-NM_001301348.1	381	182	21.6318	10.5626
rna-NM_001178930.1	750	551	235.368	37.9619
rna-NM_001184319.1	219	25.9389	54	185.01
rna-NM_001178931.3	2193	1994	200	8.91367
rna-NM_001178932.2	2280	2081	120	5.12461
rna-NM_001178933.1	555	356	187	46.6813
rna-NM_001178934.3	1350	1151	7996	617.375
rna-NM_001178935.1	447	248	939	336.485
rna-NM_001180023.1	1227	1028	8	0.69159
rna-NM_001178936.3	1470	1271	198	13.8443
rna-NM_001178937.1	432	233	117	44.6254
rna-NM_001178938.1	2694	2495	338	12.0392
rna-NM_001178939.3	1176	977	1156	105.151
rna-YNCE0014W	72	3.52559	0	0
rna-NM_001184330.1	285	86.0009	155	160.17
rna-NM_001178940.1	1935	1736	149	7.62761
rna-NM_001178941.3	417	218	538	219.32
rna-NM_001178942.1	1479	1280	341	23.6753
rna-NM_001178943.1	1584	1385	387	24.8321
rna-NM_001178944.3	903	704	1082	136.586
rna-NM_001184444.1	114	4.78619	0	0
rna-NM_001178945.1	1647	1448	208	12.7658
rna-NM_001178946.3	894	695	89	11.3804
rna-NM_001178947.1	1602	1403	705.748	44.7038
rna-NM_001180036.1	366	167	1038.23	552.497
rna-NM_001178948.3	390	191	1035	481.569
rna-NM_001178949.1	324	125	44	31.282
rna-NM_001178950.1	1263	1064	329	27.4793
rna-NM_001178951.3	1587	1388	76.4372	4.89404
rna-NM_001180858.1	1593	1394	98.8143	6.29954
rna-NM_001178952.2	1329	1130	442	34.7613
rna-NM_001178953.3	753	554	232	37.216
rna-NM_001178954.1	657	458	978	189.769
rna-NM_001178955.1	1518	1319	335	22.571
rna-NM_001178956.3	1674	1475	16385	987.202
rna-YNCE0015C	82	3.75521	0	0
rna-NM_001178957.1	558	359	132.416	32.7791
rna-NM_001178958.1	486	287	11278	3492.22
rna-NM_001178959.3	1764	1565	464	26.3485
rna-NM_001178960.1	2592	2393	567	21.0568
rna-NM_001178961.1	2667	2468	237	8.53404
rna-NM_001178962.3	381	182	141	68.8493
rna-NM_001178963.1	390	191	876	407.589
rna-NM_001178964.2	1563	1364	51	3.32283
rna-NM_001178965.3	408	209	2729.39	1160.57
rna-NM_001184512.1	258	59.1108	223	335.266
rna-NM_001178966.2	2787	2588	84	2.88447
rna-YNCE0016C	73	3.5471	0	0
rna-NM_001178967.3	909	710	84	10.5141
rna-NM_001178968.1	2067	1868	103	4.90018
rna-NM_001178969.1	1536	1337	284	18.8772
rna-NM_001184548.3	165	8.64817	0	0
rna-NM_001178970.1	633	434	2550	522.158
rna-NM_001178971.1	1884	1685	2125	112.076
rna-NR_132168.1	551	352	747	188.595
rna-NM_001178972.3	1410	1211	265.386	19.4754
rna-NM_001178973.1	1665	1466	320	19.3985
rna-NM_001178974.1	858	659	295	39.7822
rna-NM_001270744.1	387	188	17	8.03605
rna-NM_001178976.3	522	323	1	0.275137
rna-NM_001178977.1	1731	1532	338	19.6069
rna-NM_001178978.1	1731	1532	384	22.2753
rna-NM_001180032.3	249	50.3754	202	356.357
rna-NM_001178979.3	2013	1814	1673	81.9616
rna-NM_001178980.1	1395	1196	286	21.2514
rna-NM_001178981.1	1524	1325	844	56.6081
rna-NM_001178982.3	2304	2105	1800	75.9927
rna-NM_001178983.3	378	179	229	113.693
rna-NM_001178984.1	4293	4094	236	5.1229
rna-NM_001180860.1	414	215	138	57.0417
rna-NM_001178985.3	618	419	1292	274.031
rna-NM_001178986.3	1203	1004	1737	153.751
rna-NM_001178987.1	1539	1340	285	18.9013
rna-YNCE0018W	72	3.52559	0	0
rna-NM_001178989.1	2265	2066	436	18.7546
rna-NM_001178990.3	957	758	549	64.3658
rna-NM_001178991.3	753	554	554	88.8693
rna-NM_001178992.1	1293	1094	606	49.2274
rna-NM_001178993.1	603	404	3582.64	788.086
rna-NM_001178994.3	1929	1730	26713	1372.23
rna-NM_001178995.3	627	428	117	24.2937
rna-NM_001178996.1	4176	3977	957	21.3849
rna-NM_001178997.1	909	710	5	0.62584
rna-NM_001178998.3	1098	899	136	13.4441
rna-NM_001179000.1	3342	3143	414	11.706
rna-NM_001179001.1	3282	3083	130	3.74733
rna-NM_001179002.3	564	365	419	102.017
rna-NM_001179003.3	2121	1922	71	3.28289
rna-NM_001179004.1	3123	2924	378	11.4886
rna-NM_001179005.1	576	377	125	29.4659
rna-NM_001179006.3	825	626	280	39.7498
rna-NM_001179007.3	414	215	2542.22	1050.81
rna-NM_001179008.1	1104	905	121	11.882
rna-NM_001179009.1	1347	1148	485	37.545
rna-NM_001179010.3	735	536	1421	235.603
rna-NM_001179011.3	345	146	170	103.478
rna-NM_001179012.1	1482	1283	1258	87.1376
rna-NM_001179013.1	1575	1376	275	17.7609
rna-NM_001179014.3	1722	1523	736	42.9467
rna-NM_001179015.3	2430	2231	1298	51.7043
rna-NM_001179016.1	786	587	378	57.2276
rna-NM_001179017.1	1074	875	39	3.96103
rna-NM_001179018.3	612	413	82	17.6448
rna-NM_001179019.3	3429	3230	236	6.49324
rna-NM_001179020.1	1332	1133	127	9.96152
rna-NM_001179021.1	360	161	1169	645.268
rna-NR_132169.1	186	12.4336	1	7.14752
rna-NM_001179022.3	5262	5063	127	2.22919
rna-NR_132170.1	92	4.02165	0	0
rna-NM_001179023.3	939	740	2841	341.186
rna-YNCE0021C	72	3.52559	0	0
rna-YNCE0022C	73	3.5471	0	0
rna-NM_001179024.1	537	338	313	82.2961
rna-NM_001348826.1	393	194	6	2.74853
rna-YNCE0023W	74	3.56892	0	0
rna-NM_001179026.1	1356	1157	1214	93.2475
rna-NM_001179027.3	447	248	44	15.7671
rna-NR_132171.1	522	323	69	18.9845
rna-YNCE0025C	74	3.56892	0	0
rna-NM_001179028.4	5269	5070	1.27694	0.0223829
rna-NM_001184428.1	1323	1124	2.33142	0.184334
rna-NM_001184332.1	105	4.43819	0	0
rna-NM_001179029.3	681	482	178	32.8189
rna-NM_001179030.3	1671	1472	123	7.4259
rna-NM_001179031.1	1461	1262	1813	127.67
rna-NM_001179032.1	891	692	755	96.96
rna-NM_001179033.3	1287	1088	1513	123.584
rna-NM_001179034.3	2418	2219	453	18.1423
rna-NM_001179035.1	1215	1016	495	43.2975
rna-NM_001348827.1	438	239	67.5794	25.1286
rna-NM_001179036.1	282	83.0016	35.4206	37.9246
rna-NM_001179037.3	1875	1676	231	12.2487
rna-NM_001179038.3	723	524	551	93.4484
rna-NM_001179039.1	1263	1064	61	5.09495
rna-NM_001179040.1	447	248	11113	3982.28
rna-YNCE0026W	74	3.56892	0	0
rna-NM_001179041.3	2739	2540	691	24.1766
rna-NM_001179042.3	1332	1133	566	44.3954
rna-NM_001179043.1	765	566	33	5.18143
rna-NM_001179044.1	1209	1010	424	37.3075
rna-NM_001179045.3	6504	6305	828	11.6707
rna-NM_001179046.3	1017	818	237	25.7482
rna-NM_001179047.1	2406	2207	287	11.5566
rna-YNCE0027C	72	3.52559	0	0
rna-NM_001179048.1	1722	1523	1424	83.0925
rna-NM_001179049.3	429	230	691	266.994
rna-YNCE0028C	73	3.5471	0	0
rna-NM_001179050.4	5269	5070	119.891	2.1015
rna-NM_001184429.1	1323	1124	26.1702	2.06916
rna-NM_001179051.1	1002	803	683	75.5887
rna-NM_001179052.4	2265	2066	825	35.4875
rna-NM_001179053.3	699	500	479	85.1368
rna-NM_001179054.1	4407	4208	585	12.3547
rna-NM_001179055.1	1734	1535	4911	284.324
rna-NM_001179056.3	4716	4517	715	14.0672
rna-NM_001179057.3	2556	2357	281	10.5949
rna-NM_001179058.1	1641	1442	269	16.5783
rna-NM_001179059.1	2391	2192	316	12.8114
rna-NM_001179060.3	678	479	212	39.3325
rna-NM_001179061.3	2337	2138	170	7.06631
rna-NM_001179062.1	6492	6293	694	9.80062
rna-NM_001179063.1	1980	1781	157	7.83407
rna-NM_001179064.3	735	536	159	26.3623
rna-NM_001179065.3	900	701	549	69.5995
rna-NM_001184589.1	165	8.64817	0	0
rna-NM_001179066.1	3366	3167	431	12.0943
rna-NM_001179067.3	804	605	3948	579.927
rna-NM_001179068.3	1263	1064	5858	489.282
rna-NM_001179069.1	1005	806	56	6.17454
rna-NM_001179070.1	804	605	55	8.07903
rna-NM_001184517.3	258	59.1108	27	40.5928
rna-YNCE0029C	74	3.56892	0	0
rna-NM_001348828.1	324	125	4	2.84382
rna-NM_001179072.3	735	536	683	113.242
rna-NM_001179073.1	636	437	197	40.0624
rna-NM_001179074.1	2385	2186	166	6.74854
rna-NM_001179075.3	912	713	16	1.99426
rna-NM_001179076.3	921	722	52	6.40056
rna-NM_001179077.1	426	227	6	2.34897
rna-NM_001348829.1	720	521	32	5.45838
rna-NM_001184633.1	300	101	0	0
rna-NM_001179079.3	369	170	11.836	6.18742
rna-NM_001179080.3	5046	4847	0	0
rna-NM_001184590.1	483	284	0	0
rna-NM_001179899.1	483	284	543.02	169.922
rna-NM_001179900.1	528	329	45.152	12.1964
rna-NM_001179901.1	1179	980	103.964	9.42779
rna-NM_001179902.1	309	110	0	0
rna-NM_001179903.1	525	326	0	0
rna-NM_001179905.1	1140	941	1096.62	103.566
rna-NM_001179906.1	678	479	0	0
rna-NM_001179907.1	669	470	14.6667	2.77323
rna-NM_001179908.1	897	698	56.7368	7.22373
rna-NM_001179909.1	1023	824	34.5073	3.72165
rna-YFL056C	1127	928	6.77835	0.649124
rna-NM_001179912.1	1677	1478	0	0
rna-NM_001179913.1	1941	1742	0	0
rna-NM_001179914.1	1776	1577	0	0
rna-NM_001179915.1	1398	1199	1	0.0741195
rna-NM_001179916.1	483	284	149	46.6251
rna-NM_001179917.1	2577	2378	380	14.2011
rna-NM_001179918.1	1872	1673	304	16.1484
rna-NM_001179919.1	1338	1139	316	24.6556
rna-NM_001179920.1	2145	1946	55	2.51172
rna-NM_001179921.1	624	425	203	42.4482
rna-NM_001179922.1	765	566	2245	352.494
rna-NM_001179923.1	906	707	896	112.626
rna-NM_001179924.1	2025	1826	1439	70.0345
rna-NM_001184549.1	192	14.0216	1	6.33803
rna-NM_001179925.1	1869	1670	974	51.8316
rna-NM_001179926.1	1623	1424	78	4.86784
rna-NM_001179927.1	1128	929	15819	1513.27
rna-NM_001179928.1	621	422	3357	706.953
rna-NM_001179929.1	1374	1175	2600	196.647
rna-NR_132172.1	707	508	17	2.97397
rna-NM_001179930.1	4056	3857	606	13.9629
rna-NM_001179931.1	864	665	60	8.01828
rna-NM_001184310.1	369	170	65	33.9794
rna-NM_001179932.2	3222	3023	268	7.87859
rna-NM_001179933.1	5313	5114	133	2.31123
rna-NM_001179935.1	717	518	2027	347.757
rna-NM_001179936.1	1158	959	4178	387.17
rna-NM_001179937.1	1107	908	361	35.3324
rna-NM_001179938.1	870	671	337	44.6333
rna-NM_001179939.1	1494	1295	149	10.2251
rna-NM_001179940.2	1296	1097	31	2.51135
rna-NM_001179941.1	3090	2891	107	3.28918
rna-NM_001179942.1	2499	2300	456	17.6193
rna-NM_001179943.1	2391	2192	246	9.97347
rna-NM_001179944.2	1512	1313	1090	73.7757
rna-NM_001179945.1	1533	1334	482	32.1102
rna-NM_001179946.1	369	170	22	11.5007
rna-NM_001348831.1	354	155	6	3.4401
rna-YNCF0002W	72	3.52559	0	0
rna-NM_001179948.1	1500	1301	5212	356.024
rna-NM_001180864.1	234	36.8813	42	101.203
rna-NM_001179949.1	480	281	195	61.6709
rna-NM_001179950.1	1536	1337	5722	380.337
rna-NM_001348832.1	495	296	2	0.600468
rna-NM_001179952.1	330	131	17976	12194.8
rna-NM_001179953.1	2079	1880	1148	54.267
rna-NM_001179954.1	447	248	0	0
rna-NM_001179955.1	1641	1442	6	0.369775
rna-NM_001180024.1	285	86.0009	50	51.6677
rna-NM_001179956.1	636	437	338	68.7364
rna-NM_001179957.1	2340	2141	434.584	18.0389
rna-NM_001179958.1	3678	3479	606	15.48
rna-NM_001179959.1	6432	6233	1180	16.8243
rna-NM_001179961.1	648	449	1597	316.09
rna-NR_132173.1	443	244	34	12.3834
rna-NM_001179962.1	2487	2288	1322	51.3484
rna-NM_001179963.1	2637	2438	55	2.00484
rna-YNCF0004C	74	3.56892	0	0
rna-NM_001184430.1	1317	1118	0	0
rna-NM_001180862.2	5314	5115	579.506	10.0685
rna-NM_001179964.1	1821	1622	433	23.724
rna-NM_001179965.1	1329	1130	180	14.1562
rna-NM_001179966.1	615	416	526	112.368
rna-NM_001179967.1	2520	2321	610	23.3564
rna-NM_001179968.1	468	269	388	128.183
rna-NM_001179969.1	921	722	2400	295.41
rna-NM_001179970.1	1347	1148	83	6.42522
rna-NM_001179971.1	1608	1409	1368	86.2833
rna-YNCF0005C	73	3.5471	0	0
rna-NM_001179972.1	1062	863	119	12.2543
rna-NM_001179973.1	666	467	192	36.5373
rna-YNCF0006W	71	3.50437	0	0
rna-NM_001179974.1	2259	2060	925	39.9049
rna-NM_001179975.1	1500	1301	2680	183.067
rna-NM_001179976.1	513	314	1241	351.232
rna-YNCF0007W	75	3.59105	0	0
rna-NM_001179977.1	609	410	3	0.650263
rna-NM_001184472.1	87	3.88332	0	0
rna-NM_001179978.1	2364	2165	309	12.6839
rna-NM_001179979.2	1341	1142	1169	90.9704
rna-NM_001179980.1	2127	1928	2573	118.6
rna-NM_001179981.1	3702	3503	1080	27.399
rna-YNCF0008C	71	3.50437	0	0
rna-NM_001179982.1	588	389	900	205.61
rna-NM_001179983.1	1092	893	309	30.751
rna-NM_001179984.2	6837	6638	725.588	9.71414
rna-YNCF0009C	82	3.75521	0	0
rna-NM_001270745.1	699	500	54	9.59788
rna-NM_001179986.1	1503	1304	168	11.4494
rna-NM_001179987.3	2202	2003	83	3.68255
rna-NR_132174.1	515	316	0	0
rna-NM_001179988.1	1836	1637	8	0.434303
rna-NM_001180865.3	1380	1181	2092	157.421
rna-NM_001179990.1	1008	809	315	34.603
rna-YNCF0011C	73	3.5471	0	0
rna-NM_001179991.3	510	311	15	4.2863
rna-NM_001179992.1	846	647	27	3.70861
rna-NM_001179993.3	1656	1457	208	12.6869
rna-YNCF0012C	75	3.59105	0	0
rna-NM_001179994.1	2037	1838	187	9.04165
rna-NM_001179995.3	3108	2909	207	6.3238
rna-NM_001179996.2	3513	3314	281	7.53539
rna-NM_001180030.3	765	566	3232.49	507.542
